Cues,Targets,FSG,BSG,Symm
UNLOAD,TRUCK,0.067,0,0.067
VAPOR,MIST,0.067,0,0.067
VOLUNTEER,RED CROSS,0.067,0,0.067
WARN,CAUTION,0.067,0,0.067
WEIGH,HEIGHT,0.067,0,0.067
WEIGH,WEIGHT,0.067,0,0.067
WHISKERS,HAIR,0.067,0,0.067
WITH,OUT,0.067,0,0.067
WORD,LETTER,0.067,0,0.067
WORN,NEW,0.067,0,0.067
WORN,SHOES,0.067,0,0.067
ACCOMPLISHED,ACHIEVEMENT,0.068,0,0.068
ADMISSION,IN,0.068,0,0.068
ADULTS,CHILD,0.068,0,0.068
ADVERB,ENGLISH,0.068,0,0.068
AFFAIR,MARRIAGE,0.068,0,0.068
AGENCY,BUSINESS,0.068,0,0.068
AGENCY,INSURANCE,0.068,0,0.068
AHEAD,FRONT,0.068,0,0.068
AIM,TOOTHPASTE,0.068,0,0.068
AIR,CLOUD,0.068,0,0.068
ALLEGIANCE,LOYALTY,0.068,0,0.068
ALMANAC,DICTIONARY,0.068,0,0.068
ALTO,TALL,0.068,0,0.068
AMERICA,FLAG,0.068,0,0.068
ANGRY,SAD,0.068,0,0.068
ANOTHER,AGAIN,0.068,0,0.068
ANOTHER,ONE,0.068,0,0.068
ANTIDOTE,REMEDY,0.068,0,0.068
APEX,PEAK,0.068,0,0.068
ARROW,POINT,0.068,0,0.068
ARTICLE,NEWS,0.068,0,0.068
ATHLETE,STRONG,0.068,0,0.068
ATTENDANCE,PRESENT,0.068,0,0.068
AUTO,AUTOMOBILE,0.068,0,0.068
AVOID,HIDE,0.068,0,0.068
AWESOME,GOOD,0.068,0,0.068
BEHAVIOR,BAD,0.068,0,0.068
BLACKBOARD,TEACHER,0.068,0,0.068
BLEND,DRINK,0.068,0,0.068
BLUFF,CARDS,0.068,0,0.068
BOILED,HOT,0.068,0,0.068
BOILED,WATER,0.068,0,0.068
BREAKFAST,MORNING,0.068,0,0.068
BRING,GIVE,0.068,0,0.068
BRITANNICA,BOOK,0.068,0,0.068
BROKE,GLASS,0.068,0,0.068
BROKEN,ARM,0.068,0,0.068
BROWN,WHITE,0.068,0,0.068
BUFFALO,BILL,0.068,0,0.068
BUGGY,BABY,0.068,0,0.068
BUILDING,SCHOOL,0.068,0,0.068
BUILDING,TALL,0.068,0,0.068
BULLET,SILVER,0.068,0,0.068
CAMPUS,UNIVERSITY,0.068,0,0.068
CANVASS,SHOES,0.068,0,0.068
CARDS,DECK,0.068,0,0.068
CASUAL,RELAXED,0.068,0,0.068
CELERY,GREEN,0.068,0,0.068
CHEERFUL,JOYOUS,0.068,0,0.068
CHICK,BABY,0.068,0,0.068
CLOVE,CIGARETTE,0.068,0,0.068
CLUB,HOUSE,0.068,0,0.068
COMMUNIST,GOVERNMENT,0.068,0,0.068
COMPOUND,WORDS,0.068,0,0.068
CONDUCTOR,BAND,0.068,0,0.068
CONFUSE,UNDERSTAND,0.068,0,0.068
COOKBOOK,COOK,0.068,0,0.068
CORE,EARTH,0.068,0,0.068
COURSE,PATH,0.068,0,0.068
CRAB,FOOD,0.068,0,0.068
CRACKERS,FOOD,0.068,0,0.068
CREATION,MAKE,0.068,0,0.068
CREATIVE,ARTIST,0.068,0,0.068
CRICKET,CHIRP,0.068,0,0.068
CRISIS,EMERGENCY,0.068,0,0.068
CRUSH,SODA,0.068,0,0.068
CURSE,WORDS,0.068,0,0.068
CYCLE,CIRCLE,0.068,0,0.068
DECIDE,CHOICE,0.068,0,0.068
DELINQUENT,CHILD,0.068,0,0.068
DENSE,DUMB,0.068,0,0.068
DESSERT,DINNER,0.068,0,0.068
DEVICE,MECHANICAL,0.068,0,0.068
DEVICE,OBJECT,0.068,0,0.068
DIAMETER,WIDTH,0.068,0,0.068
DISALLOW,NO,0.068,0,0.068
DISCOMFORT,UNCOMFORTABLE,0.068,0,0.068
DISGUISE,FAKE,0.068,0,0.068
DISGUISE,HALLOWEEN,0.068,0,0.068
DISSOLVE,DISAPPEAR,0.068,0,0.068
DIVISION,MULTIPLY,0.068,0,0.068
DOT,CIRCLE,0.068,0,0.068
DOWNTOWN,BUSY,0.068,0,0.068
DRACULA,MOVIE,0.068,0,0.068
DRACULA,TEETH,0.068,0,0.068
DROVE,DRIVE,0.068,0,0.068
DUNK,WATER,0.068,0,0.068
EAGLE,FLY,0.068,0,0.068
EDUCATION,TEACHER,0.068,0,0.068
EVACUATE,CLEAR,0.068,0,0.068
EXAMINE,STUDY,0.068,0,0.068
EXCELLENT,BEST,0.068,0,0.068
EXCEPTIONAL,EXCELLENT,0.068,0,0.068
FACTOR,NUMBER,0.068,0,0.068
FAVOR,LIKE,0.068,0,0.068
FEET,LEG,0.068,0,0.068
FIBER,WHEAT,0.068,0,0.068
FIDDLE,MUSIC,0.068,0,0.068
FIGHT,HURT,0.068,0,0.068
FIGHTER,BOXING,0.068,0,0.068
FLOUR,COOKIE,0.068,0,0.068
FOAM,BUBBLE,0.068,0,0.068
FOREHEAD,HAIR,0.068,0,0.068
FRIAR,CHURCH,0.068,0,0.068
FRIED,GREASE,0.068,0,0.068
FRIES,GREASE,0.068,0,0.068
FROG,JUMP,0.068,0,0.068
FRY,BURN,0.068,0,0.068
GARLIC,VAMPIRE,0.068,0,0.068
GEOMETRY,SHAPE,0.068,0,0.068
GEORGE,MONKEY,0.068,0,0.068
GIN,DRINK,0.068,0,0.068
GLARE,LOOK,0.068,0,0.068
GOODNESS,KIND,0.068,0,0.068
GOVERNOR,POLITICIAN,0.068,0,0.068
GRAFT,DRAW,0.068,0,0.068
GRAY,COLOR,0.068,0,0.068
GRILL,COOK,0.068,0,0.068
HAPPEN,HOW,0.068,0,0.068
HARBOR,WATER,0.068,0,0.068
HAVEN,HOME,0.068,0,0.068
HIDDEN,FOUND,0.068,0,0.068
HILARIOUS,LAUGH,0.068,0,0.068
HOME,MOTHER,0.068,0,0.068
HOMEWORK,BORING,0.068,0,0.068
HONEST,GOOD,0.068,0,0.068
HONEST,LIAR,0.068,0,0.068
HOSPITAL,WHITE,0.068,0,0.068
HOSTESS,PARTY,0.068,0,0.068
HOTTER,COLD,0.068,0,0.068
HUMID,FLORIDA,0.068,0,0.068
HUNG,ROPE,0.068,0,0.068
HUSKY,LARGE,0.068,0,0.068
IDENTIFICATION,PICTURE,0.068,0,0.068
IDOL,STATUE,0.068,0,0.068
IGLOO,COOLER,0.068,0,0.068
IMPACT,ACCIDENT,0.068,0,0.068
INNOCENCE,PURE,0.068,0,0.068
INSTANCE,QUICK,0.068,0,0.068
INSURANCE,MONEY,0.068,0,0.068
INTRODUCE,HELLO,0.068,0,0.068
IVY,GREEN,0.068,0,0.068
JAR,PEANUT BUTTER,0.068,0,0.068
JET,FLY,0.068,0,0.068
JOURNAL,ENTRY,0.068,0,0.068
JUG,MUG,0.068,0,0.068
JUNGLE,FOREST,0.068,0,0.068
KIT,MODEL,0.068,0,0.068
LAPEL,COAT,0.068,0,0.068
LAPEL,PIN,0.068,0,0.068
LAZY,SLEEP,0.068,0,0.068
LAZY,SLOW,0.068,0,0.068
LEAST,FEW,0.068,0,0.068
LECTURE,HALL,0.068,0,0.068
LEOPARD,SKIN,0.068,0,0.068
LESSON,SCHOOL,0.068,0,0.068
LETTER,FRIEND,0.068,0,0.068
LIFESTYLE,CHOICE,0.068,0,0.068
LIGHTHEADED,SICK,0.068,0,0.068
LILY,WHITE,0.068,0,0.068
LINT,DIRT,0.068,0,0.068
LIT,DARK,0.068,0,0.068
LOGIC,INTELLIGENCE,0.068,0,0.068
LOLLIPOP,SWEET,0.068,0,0.068
LOT,CAR,0.068,0,0.068
LOUNGE,DRINK,0.068,0,0.068
LOVING,MOTHER,0.068,0,0.068
LUCK,BAD,0.068,0,0.068
MAMMAL,HUMAN,0.068,0,0.068
MARIJUANA,HIGH,0.068,0,0.068
MASS,LARGE,0.068,0,0.068
MASS,LOT,0.068,0,0.068
MAYOR,LEADER,0.068,0,0.068
MEEK,SMALL,0.068,0,0.068
MERMAID,WATER,0.068,0,0.068
METEORITE,COMET,0.068,0,0.068
MISSILE,BOMB,0.068,0,0.068
MIX,DRINK,0.068,0,0.068
MIXED,NUTS,0.068,0,0.068
MIXED,TOGETHER,0.068,0,0.068
MODEL,AIRPLANE,0.068,0,0.068
MODERN,DANCE,0.068,0,0.068
MOLE,UGLY,0.068,0,0.068
MOONLIGHT,DARK,0.068,0,0.068
MOONLIGHT,STARS,0.068,0,0.068
MOUSSE,DESSERT,0.068,0,0.068
NOSE,BIG,0.068,0,0.068
OBVIOUS,EASY,0.068,0,0.068
ONCE,ONE,0.068,0,0.068
OPERATE,CONTROL,0.068,0,0.068
OPERATE,DOCTOR,0.068,0,0.068
OPERATION,PAIN,0.068,0,0.068
OUTGOING,FUN,0.068,0,0.068
PAINTING,BRUSH,0.068,0,0.068
PASTA,SALAD,0.068,0,0.068
PEAS,CORN,0.068,0,0.068
PELT,THROW,0.068,0,0.068
PERSONNEL,WORK,0.068,0,0.068
PHYSICAL,BODY,0.068,0,0.068
PIER,OCEAN,0.068,0,0.068
PINE,FOREST,0.068,0,0.068
PIPE,WATER,0.068,0,0.068
PISTON,FLOWER,0.068,0,0.068
PLANNING,PREPARE,0.068,0,0.068
PLASTIC,PAPER,0.068,0,0.068
PLATES,GLASSES,0.068,0,0.068
PLAYING,BALL,0.068,0,0.068
POLLUTION,DIRTY,0.068,0,0.068
POLLUTION,SMOKE,0.068,0,0.068
PRICK,HURT,0.068,0,0.068
PRIME,FIRST,0.068,0,0.068
PROPER,CORRECT,0.068,0,0.068
PROVIDENCE,CITY,0.068,0,0.068
FISH,TROUT,0.036,0.913,-0.877
SOUP,BROTH,0.036,0.806,-0.770
FLY,SWATTER,0.036,0.747,-0.711
WATER,FAUCET,0.036,0.615,-0.579
FISH,COD,0.036,0.576,-0.540
SMELL,PERFUME,0.036,0.393,-0.357
FLOWER,GARDEN,0.036,0.391,-0.355
PSYCHOLOGY,PEOPLE,0.068,0,0.068
PUBLIC,SCHOOL,0.068,0,0.068
PUNCH,DRINK,0.068,0,0.068
RAG,CLEAN,0.068,0,0.068
RATE,MONEY,0.068,0,0.068
RAW,RED,0.068,0,0.068
REAL ESTATE,MONEY,0.068,0,0.068
REAPPEAR,AGAIN,0.068,0,0.068
REGULATION,TIME,0.068,0,0.068
RELATIVE,FRIEND,0.068,0,0.068
REMORSE,SORROW,0.068,0,0.068
RENT,BUY,0.068,0,0.068
RESERVATION,HOLD,0.068,0,0.068
RIB,CAGE,0.068,0,0.068
RIBBON,PRESENT,0.068,0,0.068
SACRED,RELIGION,0.068,0,0.068
SAGE,HERB,0.068,0,0.068
SALES,STORE,0.068,0,0.068
SCRAMBLE,RUN,0.068,0,0.068
SECURITY,BLANKET,0.068,0,0.068
SELFISH,ME,0.068,0,0.068
SELFISH,MEAN,0.068,0,0.068
SENSITIVE,CARING,0.068,0,0.068
SERIES,NUMBERS,0.068,0,0.068
SHARK,ATTACK,0.068,0,0.068
SHUTTER,HOUSE,0.068,0,0.068
SLOW,DOWN,0.068,0,0.068
SMASH,CAR,0.068,0,0.068
SMELT,MELT,0.068,0,0.068
SOFTBALL,SPORT,0.068,0,0.068
SOLUTION,SOLVE,0.068,0,0.068
SOUL,BLACK,0.068,0,0.068
SOUL,HEAVEN,0.068,0,0.068
SPONTANEOUS,NOW,0.068,0,0.068
STAIRWAY,CLIMB,0.068,0,0.068
STALL,SLOW,0.068,0,0.068
STATUS,QUOTIENT,0.068,0,0.068
STEER,WHEEL,0.068,0,0.068
STONED,DRUNK,0.068,0,0.068
STUBBORN,MEAN,0.068,0,0.068
SUIT,DRESS,0.068,0,0.068
SUMMARY,ENGLISH,0.068,0,0.068
SUNSHINE,WARM,0.068,0,0.068
SUPERIOR,BETTER,0.068,0,0.068
SUSPECT,GUILTY,0.068,0,0.068
SWEATER,HOT,0.068,0,0.068
TACKLE,BOX,0.068,0,0.068
TEACHER,LEARN,0.068,0,0.068
TEAPOT,WHISTLE,0.068,0,0.068
TEND,CARE,0.068,0,0.068
TENDER,STEAK,0.068,0,0.068
TERMS,ENDEARMENT,0.068,0,0.068
THEFT,BURGLAR,0.068,0,0.068
THINGS,ITEMS,0.068,0,0.068
THIRSTY,QUENCH,0.068,0,0.068
THOUGHT,DREAM,0.068,0,0.068
TIMES,GOOD,0.068,0,0.068
TIMES,NEW YORK,0.068,0,0.068
TOASTY,BROWN,0.068,0,0.068
TOASTY,HOT,0.068,0,0.068
TORTOISE,SLOW,0.068,0,0.068
TRACE,COPY,0.068,0,0.068
TRACE,FIND,0.068,0,0.068
TRACE,LITTLE,0.068,0,0.068
TRAITOR,BAD,0.068,0,0.068
TRAY,ASH,0.068,0,0.068
TREAT,HALLOWEEN,0.068,0,0.068
TROPICAL,FOREST,0.068,0,0.068
TUNE,RADIO,0.068,0,0.068
TWELVE,DISCIPLES,0.068,0,0.068
TYPE,PAPER,0.068,0,0.068
UNDER,ABOVE,0.068,0,0.068
UNDERGROUND,BELOW,0.068,0,0.068
USED,ABUSED,0.068,0,0.068
VASE,GLASS,0.068,0,0.068
VEGETABLE,FOOD,0.068,0,0.068
VICE,MIAMI,0.068,0,0.068
VICTOR,LOSER,0.068,0,0.068
VICTOR,NAME,0.068,0,0.068
VINEGAR,SALT,0.068,0,0.068
VISIT,RELATIVE,0.068,0,0.068
VITAMIN,A,0.068,0,0.068
VOLUME,MUSIC,0.068,0,0.068
WAGON,CAR,0.068,0,0.068
WASHCLOTH,BATH,0.068,0,0.068
WASHCLOTH,RAG,0.068,0,0.068
WIDOW,LONELY,0.068,0,0.068
WIND,COOL,0.068,0,0.068
WITCH,BLACK,0.068,0,0.068
WITCH,WARLOCK,0.068,0,0.068
WITHOUT,EMPTY,0.068,0,0.068
WONDERFUL,BEAUTIFUL,0.068,0,0.068
WOODWIND,MUSIC,0.068,0,0.068
WORDS,BOOK,0.068,0,0.068
WRESTLING,FIGHTING,0.068,0,0.068
YEARS,DECADES,0.068,0,0.068
YELLOW,BLUE,0.068,0,0.068
ARTS,PAINTING,0.069,0,0.069
ARTS,PICTURE,0.069,0,0.069
ASHAMED,GUILTY,0.069,0,0.069
BEAM,SUN,0.069,0,0.069
BONDAGE,CHAIN,0.069,0,0.069
BONDAGE,TIE,0.069,0,0.069
BUZZ,NOISE,0.069,0,0.069
CHEMICAL,SCIENCE,0.069,0,0.069
CHIP,BREAK,0.069,0,0.069
CLAY,MAD,0.069,0,0.069
CLUMSY,STUPID,0.069,0,0.069
COLLECT,STAMP,0.069,0,0.069
COLONEL,CAPTAIN,0.069,0,0.069
COMPANY,PEOPLE,0.069,0,0.069
COMPETITION,GAME,0.069,0,0.069
CONFUSION,LOST,0.069,0,0.069
DATA,ENTRY,0.069,0,0.069
DEFEND,HELP,0.069,0,0.069
DEPTH,HEIGHT,0.069,0,0.069
DESK,WORK,0.069,0,0.069
DOCK,BAY,0.069,0,0.069
DOCK,WATER,0.069,0,0.069
EXPRESS,SAY,0.069,0,0.069
FLUNK,PASS,0.069,0,0.069
FORBIDDEN,ALLOW,0.069,0,0.069
FORBIDDEN,NO,0.069,0,0.069
FRATERNITY,PARTY,0.069,0,0.069
FRAUD,LIE,0.069,0,0.069
FUMES,FIRE,0.069,0,0.069
GIANT,GREEN,0.069,0,0.069
GIANT,TALL,0.069,0,0.069
GRAMMAR,SCHOOL,0.069,0,0.069
HALL,SCHOOL,0.069,0,0.069
HALLWAY,DORM,0.069,0,0.069
HALLWAY,LONG,0.069,0,0.069
HANDLE,HOLD,0.069,0,0.069
HERD,BUFFALO,0.069,0,0.069
INSTANT,COFFEE,0.069,0,0.069
INSTANT,FAST,0.069,0,0.069
ISLAND,SAND,0.069,0,0.069
KINGDOM,COME,0.069,0,0.069
LOWER,LEVEL,0.069,0,0.069
MARBLE,BALL,0.069,0,0.069
MISTREAT,BAD,0.069,0,0.069
MUCH,LESS,0.069,0,0.069
NAILS,POLISH,0.069,0,0.069
NASTY,DIRTY,0.069,0,0.069
OBTAIN,HAVE,0.069,0,0.069
OFFICE,HOURS,0.069,0,0.069
PAYMENT,CAR,0.069,0,0.069
PLEASE,BEG,0.069,0,0.069
PLUG,STOP,0.069,0,0.069
PROCEDURE,WAY,0.069,0,0.069
PRODUCT,ITEM,0.069,0,0.069
QUIT,LEAVE,0.069,0,0.069
RAP,SONG,0.069,0,0.069
RIDE,WALK,0.069,0,0.069
SHEETS,PILLOW,0.069,0,0.069
SHORTCAKE,DESSERT,0.069,0,0.069
SHORTCAKE,FOOD,0.069,0,0.069
SISTER,FRIEND,0.069,0,0.069
SLITHER,CRAWL,0.069,0,0.069
SLUM,CITY,0.069,0,0.069
SLUM,POOR,0.069,0,0.069
STEAM,ENGINE,0.069,0,0.069
STICKER,GLUE,0.069,0,0.069
STOCKING,LEG,0.069,0,0.069
STUB,TREE,0.069,0,0.069
SUNSET,BEAUTIFUL,0.069,0,0.069
SUNSET,ORANGE,0.069,0,0.069
SUNSET,SUN,0.069,0,0.069
TALENT,DANCE,0.069,0,0.069
TELLER,MONEY,0.069,0,0.069
UMBRELLA,COVER,0.069,0,0.069
UNSEEN,UNHEARD,0.069,0,0.069
WARMTH,BLANKET,0.069,0,0.069
WEIRD,SCIENCE,0.069,0,0.069
WIDE,BIG,0.069,0,0.069
WILL,DIE,0.069,0,0.069
WORKER,HARD,0.069,0,0.069
BACTERIA,DUTY,0.070,0,0.070
BACTERIA,SICK,0.070,0,0.070
BASKET,CASE,0.070,0,0.070
BRAVERY,COWARD,0.070,0,0.070
CAPTION,CARTOON,0.070,0,0.070
CONTEXT,CLUE,0.070,0,0.070
CRITICISM,MEAN,0.070,0,0.070
DEATH,SAD,0.070,0,0.070
DRAWING,PENCIL,0.070,0,0.070
FOCUS,EYES,0.070,0,0.070
FRILL,DRESS,0.070,0,0.070
GRAVITY,SPACE,0.070,0,0.070
HEALTHY,HAPPY,0.070,0,0.070
HEARING,SOUND,0.070,0,0.070
IMPRESSION,GOOD,0.070,0,0.070
INFANT,CHILD,0.070,0,0.070
JUICE,APPLE,0.070,0,0.070
LIST,WORDS,0.070,0,0.070
MESSY,DIRTY,0.070,0,0.070
MOVEMENT,RUN,0.070,0,0.070
NARROW,SKINNY,0.070,0,0.070
OFTEN,MANY,0.070,0,0.070
OXYGEN,MASK,0.070,0,0.070
PACKAGE,MAIL,0.070,0,0.070
PERCEPTION,VIEW,0.070,0,0.070
PURE,WATER,0.070,0,0.070
RACCOON,SQUIRREL,0.070,0,0.070
RELATION,RELATIONSHIP,0.070,0,0.070
RESEARCH,LIBRARY,0.070,0,0.070
SINCERE,TRUE,0.070,0,0.070
SOLID,GOLD,0.070,0,0.070
SPRING,WATER,0.070,0,0.070
STEAK,POTATO,0.070,0,0.070
TRAGEDY,BAD,0.07,0,0.070
TRUE,BLUE,0.07,0,0.070
UNCLE,MAN,0.07,0,0.070
ALLEY,ROAD,0.071,0,0.071
ASSAULT,HURT,0.071,0,0.071
BALANCE,WEIGHT,0.071,0,0.071
BANDAGE,HURT,0.071,0,0.071
BANQUET,EAT,0.071,0,0.071
BANQUET,PARTY,0.071,0,0.071
BARRACUDA,TEETH,0.071,0,0.071
BATHTUB,SOAP,0.071,0,0.071
BEAVER,TEETH,0.071,0,0.071
BEVERAGE,BEER,0.071,0,0.071
BLIND,DATE,0.071,0,0.071
BOX,SHOE,0.071,0,0.071
BRAND,TYPE,0.071,0,0.071
BRIGHT,DARK,0.071,0,0.071
CAB,NEW YORK,0.071,0,0.071
CARROT,STICK,0.071,0,0.071
CART,GROCERIES,0.071,0,0.071
CASE,BOX,0.071,0,0.071
CELL,BODY,0.071,0,0.071
CERAMIC,BOWL,0.071,0,0.071
CERAMIC,BREAKABLE,0.071,0,0.071
CHAMPAGNE,NEW YEAR,0.071,0,0.071
CHANNEL,RIVER,0.071,0,0.071
CHARACTER,ACTOR,0.071,0,0.071
CHISEL,CHIP,0.071,0,0.071
CHOIR,SONG,0.071,0,0.071
CHORUS,LINE,0.071,0,0.071
COACH,FOOTBALL,0.071,0,0.071
COLOGNE,MAN,0.071,0,0.071
COMPULSION,NEED,0.071,0,0.071
COMPUTE,FIGURE,0.071,0,0.071
COMPUTE,MATH,0.071,0,0.071
CONSCIOUS,ALIVE,0.071,0,0.071
CUCUMBER,TOMATO,0.071,0,0.071
CYLINDER,CAR,0.071,0,0.071
DELIGHT,FUN,0.071,0,0.071
DIAL,TONE,0.071,0,0.071
DISGRACE,BAD,0.071,0,0.071
DISTANT,AWAY,0.071,0,0.071
DITCH,DIRT,0.071,0,0.071
EARNESTNESS,EAGER,0.071,0,0.071
EARNESTNESS,SINCERITY,0.071,0,0.071
ESCALATOR,MALL,0.071,0,0.071
EXECUTIVE,OFFICIAL,0.071,0,0.071
EYE,GLASSES,0.071,0,0.071
FLEE,LEAVE,0.071,0,0.071
FOOT,BALL,0.071,0,0.071
FOUL,BAD,0.071,0,0.071
FOUL,BALL,0.071,0,0.071
FOUL,MOUTH,0.071,0,0.071
FOUNTAIN,PEN,0.071,0,0.071
GALOSHES,SNOW,0.071,0,0.071
GENIUS,INTELLIGENT,0.071,0,0.071
GODLINESS,HEAVEN,0.071,0,0.071
GOVERNMENT,LAW,0.071,0,0.071
GRAVY,MEAT,0.071,0,0.071
GROSS,SICK,0.071,0,0.071
GROWN,OLD,0.071,0,0.071
GUESS,WHO,0.071,0,0.071
HAMBURGER,CHEESE,0.071,0,0.071
HEART,BLOOD,0.071,0,0.071
HOOP,RING,0.071,0,0.071
HUSTLE,MOVE,0.071,0,0.071
IDENTITY,CRISIS,0.071,0,0.071
INN,OUT,0.071,0,0.071
INSULT,INJURY,0.071,0,0.071
ITEM,LIST,0.071,0,0.071
JEALOUSY,FRIEND,0.071,0,0.071
JOY,FUN,0.071,0,0.071
JOY,LOVE,0.071,0,0.071
JUGGLER,VEIN,0.071,0,0.071
LAST,END,0.071,0,0.071
LEGION,MANY,0.071,0,0.071
LIP,TONGUE,0.071,0,0.071
LUNG,AIR,0.071,0,0.071
MANAGEMENT,BUSINESS,0.071,0,0.071
MATTER,FACT,0.071,0,0.071
MIST,RAIN,0.071,0,0.071
MORTGAGE,HOME,0.071,0,0.071
MOTION,PICTURE,0.071,0,0.071
MUD,PIE,0.071,0,0.071
MUTE,QUIET,0.071,0,0.071
MYTH,LIE,0.071,0,0.071
NEGLECT,CHILD,0.071,0,0.071
NOTICE,ATTENTION,0.071,0,0.071
OMELET,CHEESE,0.071,0,0.071
OPPORTUNITY,KNOCK,0.071,0,0.071
PELICAN,SEAGULL,0.071,0,0.071
POT,COOK,0.071,0,0.071
PRESTIGE,RICH,0.071,0,0.071
RIVER,WATER,0.071,0,0.071
ROOST,NEST,0.071,0,0.071
RUNNING,EXERCISE,0.071,0,0.071
SAFETY,DANGER,0.071,0,0.071
SARDINE,SMELL,0.071,0,0.071
SCARF,COLD,0.071,0,0.071
SELDOM,FEW,0.071,0,0.071
SHIP,SEA,0.071,0,0.071
SHOPPING,BUY,0.071,0,0.071
SKULL,SKELETON,0.071,0,0.071
SLIM,THIN,0.071,0,0.071
STORE,FOOD,0.071,0,0.071
STREET,LIGHT,0.071,0,0.071
SUNNY,WARM,0.071,0,0.071
SUPPOSE,THINK,0.071,0,0.071
SWORD,BLADE,0.071,0,0.071
SYMPTOM,SIGN,0.071,0,0.071
TAR,NICOTINE,0.071,0,0.071
TEMPERATURE,COLD,0.071,0,0.071
THESIS,IDEA,0.071,0,0.071
THESIS,MASTERS,0.071,0,0.071
TRACK,FIELD,0.071,0,0.071
TREASURE,HUNT,0.071,0,0.071
TREND,CLOTHES,0.071,0,0.071
TROPHY,WINNER,0.071,0,0.071
UNPLEASANT,MEAN,0.071,0,0.071
VAST,WIDE,0.071,0,0.071
VEST,COAT,0.071,0,0.071
VOW,SWEAR,0.071,0,0.071
VOYAGE,BOAT,0.071,0,0.071
WALL,PAPER,0.071,0,0.071
WAVES,BEACH,0.071,0,0.071
WEED,FLOWER,0.071,0,0.071
WEED,PLANT,0.071,0,0.071
WEED,POT,0.071,0,0.071
WHISTLE,NOISE,0.071,0,0.071
WILD,ANIMAL,0.071,0,0.071
WRINKLE,LINE,0.071,0,0.071
YEAR,DATE,0.071,0,0.071
ABDOMEN,BODY,0.072,0,0.072
ALPHABET,NUMBERS,0.072,0,0.072
ALTERNATIVE,DIFFERENT,0.072,0,0.072
ANCESTOR,ANCIENT,0.072,0,0.072
ARCHITECT,DESIGNER,0.072,0,0.072
ARIGHT,FINE,0.072,0,0.072
AX,WOOD,0.072,0,0.072
BIRDS,FEATHER,0.072,0,0.072
BLENDER,SHAKE,0.072,0,0.072
BLOT,SPOT,0.072,0,0.072
BOMB,DEATH,0.072,0,0.072
BRACES,METAL,0.072,0,0.072
CAMPING,WOODS,0.072,0,0.072
CARESS,LOVE,0.072,0,0.072
CEREMONY,FUNERAL,0.072,0,0.072
CHROMOSOMES,BIOLOGY,0.072,0,0.072
CLOSED,DOOR,0.072,0,0.072
CONTACT,CALL,0.072,0,0.072
COURAGEOUS,COWARD,0.072,0,0.072
COYOTE,DESERT,0.072,0,0.072
CRATER,VOLCANO,0.072,0,0.072
CROSS,COUNTRY,0.072,0,0.072
CUPBOARD,FOOD,0.072,0,0.072
CUPBOARD,KITCHEN,0.072,0,0.072
DANDRUFF,WHITE,0.072,0,0.072
DIG,DIRT,0.072,0,0.072
DINOSAUR,BIG,0.072,0,0.072
DOORBELL,HOUSE,0.072,0,0.072
EATING,HUNGRY,0.072,0,0.072
ELIMINATION,DESTRUCTION,0.072,0,0.072
ENTERTAIN,FUN,0.072,0,0.072
ERODE,BEACH,0.072,0,0.072
FATTENING,CAKE,0.072,0,0.072
FAVORITE,COLOR,0.072,0,0.072
FIND,LOOK,0.072,0,0.072
FLAKE,DANDRUFF,0.072,0,0.072
FLAKE,FROSTED,0.072,0,0.072
FLAP,WIND,0.072,0,0.072
FOR,ME,0.072,0,0.072
GIVING,CARING,0.072,0,0.072
GOODBYE,SAD,0.072,0,0.072
GRADUATION,HIGH SCHOOL,0.072,0,0.072
GROWTH,TALL,0.072,0,0.072
HANDSOME,UGLY,0.072,0,0.072
HARMFUL,PAIN,0.072,0,0.072
HAVE,NOT,0.072,0,0.072
HELMET,CRASH,0.072,0,0.072
HINDSIGHT,BEHIND,0.072,0,0.072
HUM,SONG,0.072,0,0.072
IMMATURE,BABY,0.072,0,0.072
JELLO,RED,0.072,0,0.072
JUMP,HIGH,0.072,0,0.072
JUSTIFY,RIGHT,0.072,0,0.072
KITE,SKY,0.072,0,0.072
LEASE,CAR,0.072,0,0.072
LEND,GIVE,0.072,0,0.072
MARGIN,BUTTER,0.072,0,0.072
MARGIN,LINE,0.072,0,0.072
MEDIOCRE,MIDDLE,0.072,0,0.072
MICROWAVE,POPCORN,0.072,0,0.072
MILITARY,WAR,0.072,0,0.072
MIMIC,REPEAT,0.072,0,0.072
NICOTINE,ADDICTION,0.072,0,0.072
NOVICE,PRO,0.072,0,0.072
OASIS,ISLAND,0.072,0,0.072
OREGANO,PIZZA,0.072,0,0.072
OUTSIDE,TREE,0.072,0,0.072
PARKWAY,DRIVE,0.072,0,0.072
PASSIVE,SHY,0.072,0,0.072
PEACH,CREAM,0.072,0,0.072
PEANUT,OIL,0.072,0,0.072
PENDULUM,TIME,0.072,0,0.072
PIECES,PIE,0.072,0,0.072
POCKET,CHANGE,0.072,0,0.072
POCKET,POCKETBOOK,0.072,0,0.072
PORTRAY,PLAY,0.072,0,0.072
PRIDE,JOY,0.072,0,0.072
PROHIBIT,NO,0.072,0,0.072
PROSPER,GAIN,0.072,0,0.072
PUNCTUATION,MARK,0.072,0,0.072
RAM,HIT,0.072,0,0.072
RAM,SHEEP,0.072,0,0.072
RATTLE,NOISE,0.072,0,0.072
