"Cue","Target","AFS","AFSS","FSG","COS"
"ceramics","design",0.026315789,24,NA,NA
"ceramics","display",0.026315789,24,NA,NA
"ceramics","drink",0.026315789,24,NA,NA
"ceramics","dry",0.026315789,24,NA,NA
"ceramics","eat",0.105263158,24,NA,NA
"ceramics","hold",0.052631579,24,NA,NA
"ceramics","make",0.026315789,24,NA,0.059289681
"ceramics","mold",0.026315789,24,NA,NA
"ceramics","paint",0.078947368,24,0.02,0.103077259
"ceramics","pottery",0.026315789,24,0.291,0.638339385
"ceramics","sell",0.026315789,24,NA,NA
"ceramics","shape",0.026315789,24,NA,NA
"ceramics","spin",0.026315789,24,NA,NA
"ceramics","store",0.105263158,24,NA,NA
"ceramics","teach",0.026315789,24,NA,NA
"ceramics","tell",0.026315789,24,NA,NA
"ceramics","weapon",0.026315789,24,NA,NA
"cereal","chew",0.045454545,13,NA,0.366658906
"cereal","drop",0.045454545,13,NA,NA
"cereal","eat",0.454545455,13,0.031,0.386279122
"cereal","exfoliate",0.045454545,13,NA,NA
"cereal","feed",0.045454545,13,NA,0.523150453
"cereal","mix",0.045454545,13,NA,NA
"cereal","pour",0.045454545,13,NA,NA
"cereal","spill",0.045454545,13,NA,NA
"cereal","spit",0.045454545,13,NA,NA
"cereal","spoil",0.045454545,13,NA,NA
"cereal","step on",0.045454545,13,NA,NA
"cereal","swallow",0.045454545,13,NA,0.288561702
"cereal","throw",0.045454545,13,NA,NA
"certificate","accept",0.015625,38,NA,NA
"certificate","apply",0.015625,38,NA,NA
"certificate","award",0.03125,38,NA,NA
"certificate","brag",0.015625,38,NA,NA
"certificate","burn",0.03125,38,NA,NA
"certificate","certification",0.015625,38,NA,NA
"certificate","complete",0.03125,38,NA,NA
"certificate","deliver",0.015625,38,NA,NA
"certificate","display",0.015625,38,NA,NA
"certificate","earn",0.046875,38,NA,NA
"certificate","fake",0.015625,38,NA,NA
"certificate","frame",0.09375,38,NA,NA
"certificate","give",0.078125,38,NA,NA
"certificate","hang",0.078125,38,NA,NA
"certificate","hold",0.015625,38,NA,NA
"certificate","include",0.015625,38,NA,NA
"certificate","job",0.015625,38,NA,NA
"certificate","mail",0.015625,38,NA,NA
"certificate","post",0.015625,38,NA,NA
"certificate","proof",0.015625,38,NA,NA
"certificate","protect",0.015625,38,NA,NA
"certificate","prove",0.015625,38,NA,NA
"certificate","read",0.015625,38,NA,0.133009743
"certificate","receive",0.0625,38,NA,NA
"certificate","recycle",0.015625,38,NA,NA
"certificate","rub",0.015625,38,NA,NA
"certificate","send",0.03125,38,NA,NA
"certificate","show",0.0625,38,NA,NA
"certificate","shred",0.015625,38,NA,NA
"certificate","sign",0.015625,38,NA,NA
"certificate","store",0.015625,38,NA,NA
"certificate","submit",0.015625,38,NA,NA
"certificate","take",0.015625,38,NA,NA
"certificate","tear",0.03125,38,NA,NA
"certificate","throw",0.015625,38,NA,NA
"certificate","throw away",0.015625,38,NA,NA
"certificate","trust",0.015625,38,NA,NA
"certificate","write",0.015625,38,NA,NA
"cervix","birth",0.6,5,NA,NA
"cervix","conceive",0.1,5,NA,NA
"cervix","examine",0.1,5,NA,NA
"cervix","pap smear",0.1,5,NA,NA
"cervix","sex",0.1,5,NA,NA
"chain","attach",0.027777778,28,NA,NA
"chain","convey",0.027777778,28,NA,NA
"chain","decorate",0.111111111,28,NA,NA
"chain","detain",0.027777778,28,NA,NA
"chain","drag",0.027777778,28,NA,NA
"chain","fix",0.027777778,28,NA,NA
"chain","guard",0.027777778,28,NA,NA
"chain","haul",0.027777778,28,NA,NA
"chain","help",0.027777778,28,NA,NA
"chain","hoist",0.027777778,28,NA,NA
"chain","hold",0.055555556,28,NA,NA
"chain","imprison",0.027777778,28,NA,NA
"chain","lead",0.027777778,28,NA,NA
"chain","link",0.027777778,28,0.106,NA
"chain","lock",0.055555556,28,0.056,NA
"chain","measure",0.027777778,28,NA,NA
"chain","necklace",0.027777778,28,0.056,0.548286236
"chain","pull",0.027777778,28,NA,NA
"chain","restrain",0.027777778,28,NA,NA
"chain","restraint",0.027777778,28,NA,NA
"chain","rope",0.027777778,28,0.028,0.140045683
"chain","sell",0.027777778,28,NA,NA
"chain","swing",0.027777778,28,NA,NA
"chain","throw",0.027777778,28,NA,NA
"chain","tie",0.083333333,28,NA,0.322215161
"chain","transmit",0.027777778,28,NA,NA
"chain","weapon",0.027777778,28,NA,NA
"chain","wear",0.055555556,28,NA,NA
"chair","block",0.012345679,35,NA,NA
"chair","break",0.024691358,35,NA,NA
"chair","carry",0.012345679,35,NA,NA
"chair","comfort",0.012345679,35,NA,NA
"chair","decorate",0.037037037,35,NA,NA
"chair","fight",0.012345679,35,NA,NA
"chair","flip",0.012345679,35,NA,NA
"chair","hang",0.012345679,35,NA,NA
"chair","hold",0.012345679,35,NA,0.10002573
"chair","jump",0.012345679,35,NA,NA
"chair","kindle",0.012345679,35,NA,NA
"chair","kneel",0.012345679,35,NA,NA
"chair","lay",0.024691358,35,NA,NA
"chair","lean",0.012345679,35,NA,NA
"chair","lock",0.012345679,35,NA,NA
"chair","move",0.012345679,35,NA,NA
"chair","paint",0.012345679,35,NA,0.089779091
"chair","pick up",0.012345679,35,NA,NA
"chair","prop",0.012345679,35,NA,NA
"chair","reach",0.049382716,35,NA,NA
"chair","rearrange",0.012345679,35,NA,NA
"chair","relax",0.049382716,35,NA,NA
"chair","repurpose",0.012345679,35,NA,NA
"chair","rest",0.012345679,35,NA,NA
"chair","restore",0.012345679,35,NA,NA
"chair","rock",0.037037037,35,NA,NA
"chair","sit",0.259259259,35,0.212,0.267225858
"chair","sleep",0.037037037,35,NA,NA
"chair","stack",0.024691358,35,NA,NA
"chair","stand",0.111111111,35,NA,0.165626343
"chair","stepstool",0.012345679,35,NA,NA
"chair","stool",0.012345679,35,0.032,0.679632741
"chair","throw",0.049382716,35,NA,0.091711659
"chair","weapon",0.012345679,35,NA,NA
"chair","work",0.012345679,35,NA,NA
"chairman","answer",0.060606061,23,NA,NA
"chairman","appoint",0.03030303,23,NA,NA
"chairman","bring",0.03030303,23,NA,NA
"chairman","carry",0.03030303,23,NA,NA
"chairman","chair",0.03030303,23,NA,NA
"chairman","conduct",0.03030303,23,NA,NA
"chairman","control",0.03030303,23,NA,NA
"chairman","decide",0.151515152,23,NA,NA
"chairman","elect",0.060606061,23,NA,NA
"chairman","help",0.03030303,23,NA,NA
"chairman","hold",0.03030303,23,NA,NA
"chairman","influence",0.03030303,23,NA,NA
"chairman","lead",0.060606061,23,NA,NA
"chairman","look",0.03030303,23,NA,NA
"chairman","make",0.03030303,23,NA,NA
"chairman","oversee",0.03030303,23,NA,NA
"chairman","pay",0.03030303,23,NA,NA
"chairman","serve",0.03030303,23,NA,NA
"chairman","take",0.03030303,23,NA,NA
"chairman","talk",0.060606061,23,NA,NA
"chairman","vote",0.090909091,23,NA,NA
"chairman","watch",0.03030303,23,NA,NA
"chairman","work",0.03030303,23,NA,NA
"chairperson","agenda",0.035714286,26,NA,NA
"chairperson","boss",0.035714286,26,0.054,NA
"chairperson","bribe",0.035714286,26,NA,NA
"chairperson","commit",0.035714286,26,NA,NA
"chairperson","coverage",0.035714286,26,NA,NA
"chairperson","decide",0.035714286,26,NA,NA
"chairperson","dissapoint",0.035714286,26,NA,NA
"chairperson","enforce",0.035714286,26,NA,NA
"chairperson","fear",0.035714286,26,NA,NA
"chairperson","guide",0.035714286,26,NA,NA
"chairperson","harm",0.035714286,26,NA,NA
"chairperson","hate",0.035714286,26,NA,NA
"chairperson","help",0.035714286,26,NA,NA
"chairperson","hire",0.035714286,26,NA,NA
"chairperson","influence",0.035714286,26,NA,NA
"chairperson","judge",0.035714286,26,NA,NA
"chairperson","lead",0.071428571,26,NA,0.419829404
"chairperson","money",0.035714286,26,NA,NA
"chairperson","organize",0.035714286,26,NA,NA
"chairperson","relief",0.035714286,26,NA,NA
"chairperson","run",0.035714286,26,NA,NA
"chairperson","scandal",0.035714286,26,NA,NA
"chairperson","sit",0.035714286,26,NA,NA
"chairperson","speak",0.035714286,26,NA,NA
"chairperson","talk",0.035714286,26,NA,NA
"chairperson","work",0.071428571,26,NA,NA
"chairwoman","advice",0.05,34,NA,NA
"chairwoman","bribe",0.025,34,NA,NA
"chairwoman","communicate",0.025,34,NA,NA
"chairwoman","companion",0.025,34,NA,NA
"chairwoman","coordinate",0.025,34,NA,NA
"chairwoman","decide",0.05,34,NA,NA
"chairwoman","delegate",0.025,34,NA,NA
"chairwoman","dictate",0.025,34,NA,NA
"chairwoman","direct",0.025,34,NA,NA
"chairwoman","educate",0.05,34,NA,NA
"chairwoman","file",0.025,34,NA,NA
"chairwoman","fill",0.025,34,NA,NA
"chairwoman","gift",0.025,34,NA,NA
"chairwoman","help",0.025,34,NA,NA
"chairwoman","inform",0.025,34,NA,NA
"chairwoman","interview",0.025,34,NA,NA
"chairwoman","lead",0.05,34,NA,NA
"chairwoman","lecture",0.025,34,NA,NA
"chairwoman","listen",0.025,34,NA,NA
"chairwoman","meet",0.025,34,NA,NA
"chairwoman","meeting",0.025,34,NA,NA
"chairwoman","organize",0.05,34,NA,NA
"chairwoman","participate",0.025,34,NA,NA
"chairwoman","power",0.025,34,NA,NA
"chairwoman","promotion",0.025,34,NA,NA
"chairwoman","provide",0.025,34,NA,NA
"chairwoman","send",0.025,34,NA,NA
"chairwoman","speak",0.025,34,NA,NA
"chairwoman","talk",0.025,34,NA,NA
"chairwoman","tax",0.025,34,NA,NA
"chairwoman","thank",0.025,34,NA,NA
"chairwoman","vote",0.05,34,NA,NA
"chairwoman","work",0.025,34,NA,NA
"chairwoman","yell",0.025,34,NA,NA
"chalet","build",0.083333333,11,NA,NA
"chalet","burn",0.083333333,11,NA,NA
"chalet","cook",0.083333333,11,NA,NA
"chalet","entertain",0.083333333,11,NA,NA
"chalet","leave",0.083333333,11,NA,NA
"chalet","leisure",0.083333333,11,NA,NA
"chalet","live",0.166666667,11,NA,NA
"chalet","sleep",0.083333333,11,NA,NA
"chalet","stay",0.083333333,11,NA,NA
"chalet","store",0.083333333,11,NA,NA
"chalet","warm",0.083333333,11,NA,NA
"chalice","christen",0.033333333,15,NA,NA
"chalice","clean",0.033333333,15,NA,NA
"chalice","cup",0.033333333,15,NA,NA
"chalice","decorate",0.066666667,15,NA,NA
"chalice","display",0.033333333,15,NA,NA
"chalice","drink",0.433333333,15,NA,NA
"chalice","dry",0.033333333,15,NA,NA
"chalice","fill",0.033333333,15,NA,NA
"chalice","hide",0.033333333,15,NA,NA
"chalice","hold",0.033333333,15,NA,NA
"chalice","look",0.033333333,15,NA,NA
"chalice","pour",0.033333333,15,NA,NA
"chalice","throw",0.033333333,15,NA,NA
"chalice","toast",0.1,15,NA,NA
"chalice","weapon",0.033333333,15,NA,NA
"chalk","break",0.027777778,20,NA,NA
"chalk","buy",0.027777778,20,NA,NA
"chalk","color",0.027777778,20,NA,NA
"chalk","communicate",0.027777778,20,NA,NA
"chalk","cure",0.027777778,20,NA,NA
"chalk","donate",0.027777778,20,NA,NA
"chalk","draw",0.222222222,20,NA,0.153350847
"chalk","eat",0.083333333,20,NA,NA
"chalk","express",0.027777778,20,NA,NA
"chalk","fire",0.027777778,20,NA,NA
"chalk","hopscotch",0.027777778,20,NA,NA
"chalk","measure",0.027777778,20,NA,NA
"chalk","occupy",0.027777778,20,NA,NA
"chalk","outline",0.027777778,20,NA,NA
"chalk","pass",0.027777778,20,NA,NA
"chalk","projectile",0.027777778,20,NA,NA
"chalk","study",0.027777778,20,NA,NA
"chalk","teach",0.083333333,20,NA,NA
"chalk","thicken",0.027777778,20,NA,NA
"chalk","write",0.166666667,20,0.048,NA
"chambermaid","bathe",0.024390244,25,NA,NA
"chambermaid","chore",0.024390244,25,NA,NA
"chambermaid","clean",0.195121951,25,NA,NA
"chambermaid","draw",0.024390244,25,NA,NA
"chambermaid","dress",0.024390244,25,NA,NA
"chambermaid","dust",0.024390244,25,NA,NA
"chambermaid","employ",0.048780488,25,NA,NA
"chambermaid","fold",0.024390244,25,NA,NA
"chambermaid","help",0.12195122,25,NA,NA
"chambermaid","improve",0.024390244,25,NA,NA
"chambermaid","instruct",0.024390244,25,NA,NA
"chambermaid","labor",0.024390244,25,NA,NA
"chambermaid","maintain",0.024390244,25,NA,NA
"chambermaid","order",0.024390244,25,NA,NA
"chambermaid","organize",0.024390244,25,NA,NA
"chambermaid","pay",0.024390244,25,NA,NA
"chambermaid","respect",0.048780488,25,NA,NA
"chambermaid","stock",0.024390244,25,NA,NA
"chambermaid","talk",0.048780488,25,NA,NA
"chambermaid","train",0.024390244,25,NA,NA
"chambermaid","treat",0.024390244,25,NA,NA
"chambermaid","vacuum",0.024390244,25,NA,NA
"chambermaid","wake",0.024390244,25,NA,NA
"chambermaid","wash",0.024390244,25,NA,NA
"chambermaid","work",0.073170732,25,NA,NA
"champagne","abuse",0.019230769,23,NA,NA
"champagne","bathe",0.019230769,23,NA,NA
"champagne","buy",0.019230769,23,NA,NA
"champagne","celebrate",0.096153846,23,NA,NA
"champagne","chill",0.019230769,23,NA,NA
"champagne","chug",0.019230769,23,NA,NA
"champagne","drink",0.173076923,23,0.102,NA
"champagne","drop",0.019230769,23,NA,NA
"champagne","fizz",0.019230769,23,NA,NA
"champagne","have",0.019230769,23,NA,NA
"champagne","mix",0.019230769,23,NA,NA
"champagne","open",0.038461538,23,NA,NA
"champagne","pop",0.057692308,23,NA,NA
"champagne","pour",0.076923077,23,NA,NA
"champagne","serve",0.019230769,23,NA,NA
"champagne","shake",0.057692308,23,NA,NA
"champagne","smell",0.019230769,23,NA,NA
"champagne","spill",0.057692308,23,NA,NA
"champagne","spray",0.057692308,23,NA,NA
"champagne","stain",0.019230769,23,NA,NA
"champagne","taste",0.038461538,23,NA,NA
"champagne","throw",0.076923077,23,NA,NA
"champagne","toast",0.038461538,23,NA,NA
"chapel","baptise",0.034482759,16,NA,NA
"chapel","confess",0.034482759,16,NA,NA
"chapel","fellowship",0.034482759,16,NA,NA
"chapel","find",0.034482759,16,NA,NA
"chapel","gather",0.034482759,16,NA,NA
"chapel","honor",0.034482759,16,NA,NA
"chapel","host",0.034482759,16,NA,NA
"chapel","listen",0.068965517,16,NA,NA
"chapel","live",0.034482759,16,NA,NA
"chapel","marry",0.068965517,16,0.059,NA
"chapel","praise",0.103448276,16,NA,NA
"chapel","pray",0.24137931,16,0.013,NA
"chapel","prayer",0.034482759,16,NA,NA
"chapel","sit",0.068965517,16,NA,NA
"chapel","visit",0.068965517,16,NA,NA
"chapel","worship",0.068965517,16,NA,NA
"chaplain","avoid",0.027777778,26,NA,NA
"chaplain","bring",0.027777778,26,NA,NA
"chaplain","confide",0.027777778,26,NA,NA
"chaplain","counsel",0.027777778,26,NA,NA
"chaplain","eat",0.027777778,26,NA,NA
"chaplain","encourage",0.027777778,26,NA,NA
"chaplain","friend",0.027777778,26,NA,NA
"chaplain","hang",0.027777778,26,NA,NA
"chaplain","help",0.027777778,26,NA,NA
"chaplain","hope",0.027777778,26,NA,NA
"chaplain","hug",0.027777778,26,NA,NA
"chaplain","kick",0.027777778,26,NA,NA
"chaplain","lead",0.027777778,26,NA,NA
"chaplain","learn",0.027777778,26,NA,NA
"chaplain","lie",0.027777778,26,NA,NA
"chaplain","love",0.027777778,26,NA,NA
"chaplain","meditate",0.027777778,26,NA,NA
"chaplain","pray",0.111111111,26,NA,NA
"chaplain","preach",0.055555556,26,NA,NA
"chaplain","provide",0.027777778,26,NA,NA
"chaplain","punch",0.027777778,26,NA,NA
"chaplain","sermon",0.027777778,26,NA,NA
"chaplain","speak",0.027777778,26,NA,NA
"chaplain","support",0.027777778,26,NA,NA
"chaplain","talk",0.194444444,26,NA,NA
"chaplain","worship",0.027777778,26,NA,NA
"charcoal","break",0.035714286,16,NA,NA
"charcoal","brush",0.035714286,16,NA,NA
"charcoal","burn",0.178571429,16,0.04,0.29159677
"charcoal","cook",0.142857143,16,0.053,0.217655318
"charcoal","draw",0.107142857,16,NA,NA
"charcoal","fire",0.035714286,16,0.073,0.273139138
"charcoal","grill",0.035714286,16,0.247,0.362375908
"charcoal","heat",0.107142857,16,NA,0.20767598
"charcoal","hold",0.035714286,16,NA,NA
"charcoal","make",0.035714286,16,NA,NA
"charcoal","mess",0.035714286,16,NA,NA
"charcoal","mulch",0.035714286,16,NA,NA
"charcoal","paint",0.035714286,16,NA,NA
"charcoal","skin care",0.035714286,16,NA,NA
"charcoal","throw",0.071428571,16,NA,NA
"charcoal","trade",0.035714286,16,NA,NA
"chart","analyze",0.037735849,30,NA,NA
"chart","collect",0.018867925,30,NA,NA
"chart","compare",0.037735849,30,NA,NA
"chart","data",0.132075472,30,0.013,NA
"chart","edit",0.018867925,30,NA,NA
"chart","erase",0.018867925,30,NA,NA
"chart","explain",0.018867925,30,NA,NA
"chart","fill",0.037735849,30,NA,NA
"chart","give",0.018867925,30,NA,NA
"chart","graph",0.075471698,30,0.275,NA
"chart","help",0.018867925,30,NA,NA
"chart","inform",0.056603774,30,NA,NA
"chart","list",0.018867925,30,NA,NA
"chart","look",0.018867925,30,NA,NA
"chart","manipulate",0.018867925,30,NA,NA
"chart","math",0.018867925,30,0.013,NA
"chart","organize",0.075471698,30,NA,NA
"chart","plan",0.018867925,30,NA,NA
"chart","plot",0.018867925,30,NA,NA
"chart","read",0.018867925,30,NA,NA
"chart","record",0.018867925,30,NA,NA
"chart","represent",0.018867925,30,NA,NA
"chart","share",0.018867925,30,NA,NA
"chart","show",0.018867925,30,NA,NA
"chart","store",0.018867925,30,NA,NA
"chart","teach",0.018867925,30,NA,NA
"chart","track",0.037735849,30,NA,NA
"chart","understand",0.018867925,30,NA,NA
"chart","work",0.037735849,30,NA,NA
"chart","write",0.094339623,30,0.013,NA
"chauffeur","access",0.035714286,16,NA,NA
"chauffeur","advice",0.035714286,16,NA,NA
"chauffeur","befriend",0.035714286,16,NA,NA
"chauffeur","benefit",0.035714286,16,NA,NA
"chauffeur","drive",0.285714286,16,0.074,NA
"chauffeur","escort",0.035714286,16,NA,NA
"chauffeur","guide",0.035714286,16,NA,NA
"chauffeur","lead",0.035714286,16,NA,NA
"chauffeur","pay",0.071428571,16,NA,NA
"chauffeur","protect",0.035714286,16,NA,NA
"chauffeur","receive",0.071428571,16,NA,NA
"chauffeur","ride",0.071428571,16,NA,NA
"chauffeur","serve",0.035714286,16,NA,NA
"chauffeur","talk",0.071428571,16,NA,NA
"chauffeur","tour",0.071428571,16,NA,NA
"chauffeur","wait",0.035714286,16,NA,NA
"checkbook","accountability",0.018518519,27,NA,NA
"checkbook","balance",0.074074074,27,0.158,NA
"checkbook","bank",0.018518519,27,0.027,NA
"checkbook","buy",0.037037037,27,NA,NA
"checkbook","check",0.037037037,27,0.048,NA
"checkbook","deposit",0.018518519,27,NA,NA
"checkbook","file",0.018518519,27,NA,NA
"checkbook","give",0.092592593,27,NA,NA
"checkbook","hold",0.018518519,27,NA,NA
"checkbook","keep",0.037037037,27,NA,NA
"checkbook","log",0.018518519,27,NA,NA
"checkbook","order",0.018518519,27,NA,NA
"checkbook","owe",0.018518519,27,NA,NA
"checkbook","pay",0.055555556,27,NA,NA
"checkbook","provide",0.037037037,27,NA,NA
"checkbook","purchase",0.018518519,27,NA,NA
"checkbook","receive",0.037037037,27,NA,NA
"checkbook","record",0.037037037,27,NA,NA
"checkbook","rip",0.018518519,27,NA,NA
"checkbook","spend",0.018518519,27,NA,NA
"checkbook","store",0.018518519,27,NA,NA
"checkbook","tear",0.037037037,27,NA,NA
"checkbook","thrive",0.018518519,27,NA,NA
"checkbook","throw away",0.018518519,27,NA,NA
"checkbook","track",0.037037037,27,NA,NA
"checkbook","withdraw",0.018518519,27,NA,NA
"checkbook","write",0.203703704,27,NA,NA
"checkerboard","buy",0.038461538,17,NA,NA
"checkerboard","clean",0.038461538,17,NA,NA
"checkerboard","decorate",0.038461538,17,NA,NA
"checkerboard","designe",0.038461538,17,NA,NA
"checkerboard","entertain",0.038461538,17,NA,NA
"checkerboard","gift",0.038461538,17,NA,NA
"checkerboard","inherit",0.038461538,17,NA,NA
"checkerboard","inspire",0.038461538,17,NA,NA
"checkerboard","learn",0.038461538,17,NA,NA
"checkerboard","paint",0.038461538,17,NA,NA
"checkerboard","play",0.384615385,17,NA,NA
"checkerboard","prop",0.038461538,17,NA,NA
"checkerboard","showcase",0.038461538,17,NA,NA
"checkerboard","stash",0.038461538,17,NA,NA
"checkerboard","steal",0.038461538,17,NA,NA
"checkerboard","throw",0.038461538,17,NA,NA
"checkerboard","unpack",0.038461538,17,NA,NA
"checklist","achieve",0.03125,20,NA,NA
"checklist","bring",0.03125,20,NA,NA
"checklist","buy",0.0625,20,NA,NA
"checklist","check",0.09375,20,NA,NA
"checklist","checkmark",0.03125,20,NA,NA
"checklist","complete",0.03125,20,NA,NA
"checklist","cross",0.03125,20,NA,NA
"checklist","done",0.03125,20,NA,NA
"checklist","keep",0.0625,20,NA,NA
"checklist","list",0.03125,20,NA,NA
"checklist","make",0.03125,20,NA,NA
"checklist","mark",0.03125,20,NA,NA
"checklist","organize",0.125,20,NA,NA
"checklist","remember",0.0625,20,NA,NA
"checklist","remind",0.03125,20,NA,NA
"checklist","shop",0.0625,20,NA,NA
"checklist","take",0.0625,20,NA,NA
"checklist","track",0.0625,20,NA,NA
"checklist","type",0.03125,20,NA,NA
"checklist","write",0.0625,20,NA,NA
"cheddar","bake",0.026315789,22,NA,NA
"cheddar","break",0.026315789,22,NA,NA
"cheddar","buy",0.052631579,22,NA,NA
"cheddar","cause",0.026315789,22,NA,NA
"cheddar","chop",0.052631579,22,NA,NA
"cheddar","combine",0.026315789,22,NA,NA
"cheddar","cook",0.105263158,22,NA,NA
"cheddar","create",0.026315789,22,NA,NA
"cheddar","cut",0.052631579,22,NA,NA
"cheddar","eat",0.236842105,22,NA,NA
"cheddar","flavor",0.026315789,22,NA,NA
"cheddar","forget",0.026315789,22,NA,NA
"cheddar","grate",0.026315789,22,NA,NA
"cheddar","make",0.052631579,22,NA,NA
"cheddar","rot",0.026315789,22,NA,NA
"cheddar","sell",0.026315789,22,NA,NA
"cheddar","shred",0.052631579,22,NA,NA
"cheddar","squish",0.026315789,22,NA,NA
"cheddar","step on",0.026315789,22,NA,NA
"cheddar","stop",0.026315789,22,NA,NA
"cheddar","tear",0.026315789,22,NA,NA
"cheddar","throw",0.026315789,22,NA,NA
"cheek","apply",0.027777778,23,NA,NA
"cheek","bite",0.027777778,23,NA,NA
"cheek","blush",0.027777778,23,0.026,NA
"cheek","bubble",0.027777778,23,NA,NA
"cheek","caress",0.027777778,23,NA,NA
"cheek","chew",0.027777778,23,NA,NA
"cheek","cover",0.027777778,23,NA,NA
"cheek","help",0.083333333,23,NA,NA
"cheek","hold",0.027777778,23,NA,NA
"cheek","jiggle",0.027777778,23,NA,NA
"cheek","kiss",0.138888889,23,0.132,NA
"cheek","pinch",0.111111111,23,0.013,NA
"cheek","punch",0.027777778,23,NA,NA
"cheek","shake",0.027777778,23,NA,NA
"cheek","sit",0.055555556,23,NA,NA
